train_loss,train_acc,val_loss,val_acc,lr,model_params,MFLOPs,test_loss,test_acc,f1_score,recall
0.0439420410,0.7145833333,0.0289777505,0.9635416667,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0211333964,0.9729166667,0.0141034792,1.0000000000,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0091077387,1.0000000000,0.0072100378,0.9895833333,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0039240994,1.0000000000,0.0038970729,0.9895833333,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0019899393,1.0000000000,0.0029241434,0.9895833333,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0011277750,1.0000000000,0.0023352856,0.9895833333,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0008525959,1.0000000000,0.0014051322,1.0000000000,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0007865599,1.0000000000,0.0017650293,0.9895833333,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0004727199,1.0000000000,0.0016398124,0.9895833333,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0004487155,1.0000000000,0.0013858464,0.9947916667,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0003330584,1.0000000000,0.0011759699,0.9947916667,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0002852343,1.0000000000,0.0018881351,0.9843750000,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0002525134,1.0000000000,0.0012617850,0.9895833333,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0001804586,1.0000000000,0.0007567328,0.9947916667,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0002164330,1.0000000000,0.0009618560,0.9947916667,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0001865973,1.0000000000,0.0008289424,0.9947916667,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0001802031,1.0000000000,0.0008157589,0.9895833333,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0001373655,1.0000000000,0.0009196729,0.9895833333,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0001194889,1.0000000000,0.0005872339,1.0000000000,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0001195427,1.0000000000,0.0008197634,0.9895833333,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0001030558,1.0000000000,0.0008592107,0.9947916667,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0000908090,1.0000000000,0.0007723298,0.9947916667,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0000835953,1.0000000000,0.0009292101,0.9895833333,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0000879928,1.0000000000,0.0009239018,0.9895833333,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0000869679,1.0000000000,0.0009366819,0.9895833333,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0000926002,1.0000000000,0.0007803754,0.9947916667,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0000761460,1.0000000000,0.0007805427,0.9947916667,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0000542304,1.0000000000,0.0016103201,0.9791666667,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0000647399,1.0000000000,0.0007501742,0.9895833333,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0000677439,1.0000000000,0.0015975947,0.9843750000,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0000580915,1.0000000000,0.0011861025,0.9843750000,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0000571626,1.0000000000,0.0012450783,0.9895833333,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0000424817,1.0000000000,0.0008185851,0.9895833333,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0000463025,1.0000000000,0.0009541390,0.9843750000,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0000419414,1.0000000000,0.0007831646,0.9895833333,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0000364581,1.0000000000,0.0004897576,0.9947916667,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0000371120,1.0000000000,0.0006288835,0.9895833333,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0000357490,1.0000000000,0.0008338745,0.9843750000,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0000301508,1.0000000000,0.0008066262,0.9843750000,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
0.0000333223,1.0000000000,0.0006961761,0.9895833333,0.0005000000,7337002,270.2007040000,0.0049968065,1.0000000000,1.0000000000,1.0000000000
